MessageType,utcTimeMillis,MeasurementX,MeasurementY,MeasurementZ,BiasX,BiasY,BiasZ
UncalGyro,1609798875895,-0.0029546763,-0.0007440783,0.00037952932,0.0,0.0,0.0
UncalAccel,1609798875900,0.41770166,9.743904,-0.70715237,0.0,0.0,0.0
UncalAccel,1609798875910,0.31471324,9.825336,-0.7478688,0.0,0.0,0.0
UncalMag,1609798875911,16.949709,2.0602388,-122.12259,-31.0773,51.787903,-198.1201
UncalGyro,1609798875915,0.002638401,-0.00047774147,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798875920,0.29076242,9.901979,-0.83409166,0.0,0.0,0.0
UncalAccel,1609798875930,0.37459028,9.801386,-0.7478688,0.0,0.0,0.0
UncalMag,1609798875931,17.77849,2.1749086,-119.84338,-31.0773,51.787903,-198.1201
UncalGyro,1609798875935,0.00077404233,5.49322e-05,0.00091220345,0.0,0.0,0.0
UncalAccel,1609798875940,0.34345418,9.801386,-0.8316965,0.0,0.0,0.0
UncalAccel,1609798875950,0.2955526,9.882819,-0.8556473,0.0,0.0,0.0
UncalMag,1609798875951,18.678665,4.0623965,-119.21658,-31.0773,51.787903,-198.1201
UncalGyro,1609798875955,-0.0021556648,-0.0007440783,-0.00095215533,0.0,0.0,0.0
UncalAccel,1609798875960,0.31471324,9.782225,-0.74307853,0.0,0.0,0.0
UncalAccel,1609798875970,0.3698001,9.731928,-0.6736213,0.0,0.0,0.0
UncalMag,1609798875971,17.20309,5.128812,-118.983925,-31.0773,51.787903,-198.1201
UncalGyro,1609798875975,0.0021057273,0.0008539427,0.00011319248,0.0,0.0,0.0
UncalAccel,1609798875980,0.32429355,9.887609,-0.8245113,0.0,0.0,0.0
UncalAccel,1609798875990,0.2859723,9.882819,-0.82930136,0.0,0.0,0.0
UncalMag,1609798875991,17.987597,5.22063,-118.68697,-31.0773,51.787903,-198.1201
UncalGyro,1609798875995,-0.0026883394,0.0005876059,0.000113192946,0.0,0.0,0.0
UncalAccel,1609798876000,0.38656563,9.770249,-0.6855967,0.0,0.0,0.0
UncalAccel,1609798876002,0.33866405,9.803781,-0.8005605,0.0,0.0,0.0
UncalMag,1609798876004,17.651989,2.7063813,-120.03352,-31.0773,51.787903,-198.1201
UncalGyro,1609798876008,0.0023720642,-0.00021140464,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798876012,0.2668116,9.918745,-0.85085714,0.0,0.0,0.0
UncalAccel,1609798876022,0.33387387,9.794201,-0.79577035,0.0,0.0,0.0
UncalMag,1609798876024,17.761461,2.1661196,-120.60579,-31.0773,51.787903,-198.1201
UncalGyro,1609798876028,-0.0024220017,0.0005876059,0.00091220345,0.0,0.0,0.0
UncalAccel,1609798876032,0.3913558,9.712767,-0.7334982,0.0,0.0,0.0
UncalAccel,1609798876042,0.30513293,9.854077,-0.78858507,0.0,0.0,0.0
UncalMag,1609798876044,19.572327,4.281473,-121.37074,-31.0773,51.787903,-198.1201
UncalGyro,1609798876048,0.00077404093,0.00032126904,-0.001484829,0.0,0.0,0.0
UncalAccel,1609798876052,0.30273783,9.851682,-0.80774575,0.0,0.0,0.0
UncalAccel,1609798876062,0.38656563,9.794201,-0.726313,0.0,0.0,0.0
UncalMag,1609798876064,18.546463,2.658801,-121.405655,-31.0773,51.787903,-198.1201
UncalGyro,1609798876068,0.0023720642,0.00032126904,0.00037952932,0.0,0.0,0.0
UncalAccel,1609798876072,0.30992308,9.863658,-0.8604374,0.0,0.0,0.0
UncalAccel,1609798876082,0.27639195,9.904374,-0.8316965,0.0,0.0,0.0
UncalMag,1609798876084,18.678665,4.0623965,-119.21658,-31.0773,51.787903,-198.1201
UncalGyro,1609798876088,-0.005085373,-0.0010104156,-0.00041948166,0.0,0.0,0.0
UncalAccel,1609798876092,0.34105915,9.724743,-0.71673274,0.0,0.0,0.0
UncalAccel,1609798876102,0.34584928,9.729534,-0.73828846,0.0,0.0,0.0
UncalMag,1609798876104,17.04216,2.5085635,-119.10242,-31.0773,51.787903,-198.1201
UncalGyro,1609798876108,0.002638401,5.49322e-05,-0.000685818,0.0,0.0,0.0
UncalAccel,1609798876112,0.29315752,9.897189,-0.8556473,0.0,0.0,0.0
UncalAccel,1609798876122,0.31950343,9.8181505,-0.8005605,0.0,0.0,0.0
UncalMag,1609798876124,17.055471,3.183115,-120.37133,-31.0773,51.787903,-198.1201
UncalGyro,1609798876128,-0.001622992,5.49322e-05,0.0006458671,0.0,0.0,0.0
UncalAccel,1609798876132,0.41530657,9.765459,-0.70715237,0.0,0.0,0.0
UncalAccel,1609798876142,0.2955526,9.873238,-0.80535066,0.0,0.0,0.0
UncalMag,1609798876144,16.074564,4.0499177,-118.1416,-31.0773,51.787903,-198.1201
UncalGyro,1609798876148,0.0023720646,0.0005876059,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798876152,0.2596264,9.918745,-0.89157355,0.0,0.0,0.0
UncalAccel,1609798876162,0.40093613,9.719953,-0.73828846,0.0,0.0,0.0
UncalMag,1609798876164,17.785301,2.1784241,-119.53842,-31.0773,51.787903,-198.1201
UncalGyro,1609798876168,-0.0026883394,0.0008539427,0.001444878,0.0,0.0,0.0
UncalAccel,1609798876172,0.33866405,9.719953,-0.7287081,0.0,0.0,0.0
UncalAccel,1609798876182,0.2979477,9.901979,-0.8412769,0.0,0.0,0.0
UncalMag,1609798876184,18.562996,2.2667267,-119.54643,-31.0773,51.787903,-198.1201
UncalGyro,1609798876188,0.0015730538,-0.00021140464,-0.0012184926,0.0,0.0,0.0
UncalAccel,1609798876192,0.32189846,9.820546,-0.7622393,0.0,0.0,0.0
UncalAccel,1609798876202,0.39614594,9.763064,-0.7766097,0.0,0.0,0.0
UncalMag,1609798876204,16.24013,2.0070925,-119.06496,-31.0773,51.787903,-198.1201
UncalGyro,1609798876208,0.0021057264,-0.00021140464,-0.00041948166,0.0,0.0,0.0
UncalAccel,1609798876212,0.2859723,9.904374,-0.81732607,0.0,0.0,0.0
UncalAccel,1609798876222,0.26202148,9.827731,-0.783795,0.0,0.0,0.0
UncalMag,1609798876224,18.972218,3.6880646,-118.885376,-31.0773,51.787903,-198.1201
UncalGyro,1609798876228,-0.0040200246,-0.00021140464,0.000113192946,0.0,0.0,0.0
UncalAccel,1609798876232,0.35782468,9.7415085,-0.6760163,0.0,0.0,0.0
UncalAccel,1609798876242,0.33626896,9.794201,-0.85085714,0.0,0.0,0.0
UncalMag,1609798876244,15.873449,3.8751981,-119.80748,-31.0773,51.787903,-198.1201
UncalGyro,1609798876248,0.0023720646,-0.00021140464,-0.0004194812,0.0,0.0,0.0
UncalAccel,1609798876252,0.2668116,9.913955,-0.8197211,0.0,0.0,0.0
UncalAccel,1609798876262,0.3626148,9.755879,-0.7358933,0.0,0.0,0.0
UncalMag,1609798876264,15.873449,3.8751981,-119.80748,-31.0773,51.787903,-198.1201
UncalGyro,1609798876268,-0.0018893279,5.49322e-05,0.0014448776,0.0,0.0,0.0
UncalAccel,1609798876272,0.38896072,9.739114,-0.7047573,0.0,0.0,0.0
UncalAccel,1609798876282,0.25723135,9.935511,-0.8724129,0.0,0.0,0.0
UncalMag,1609798876284,18.326221,3.6051178,-119.946335,-31.0773,51.787903,-198.1201
UncalGyro,1609798876288,0.0018393897,-0.00021140464,-0.00095215533,0.0,0.0,0.0
UncalAccel,1609798876292,0.2859723,9.882819,-0.8652277,0.0,0.0,0.0
UncalAccel,1609798876303,0.38896072,9.724743,-0.695177,0.0,0.0,0.0
UncalMag,1609798876304,17.082718,3.1971774,-119.15149,-31.0773,51.787903,-198.1201
UncalGyro,1609798876308,-0.0010903174,0.0011202795,0.0011785408,0.0,0.0,0.0
UncalAccel,1609798876313,0.33866405,9.782225,-0.78139985,0.0,0.0,0.0
UncalAccel,1609798876323,0.26202148,9.856472,-0.8005605,0.0,0.0,0.0
UncalMag,1609798876324,16.904634,3.301419,-120.53203,-31.0773,51.787903,-198.1201
UncalGyro,1609798876328,0.00024136863,5.49322e-05,-0.00015314482,0.0,0.0,0.0
UncalAccel,1609798876333,0.37459028,9.801386,-0.7598441,0.0,0.0,0.0
UncalAccel,1609798876343,0.34345418,9.765459,-0.79577035,0.0,0.0,0.0
UncalMag,1609798876344,19.236914,3.8329833,-121.3381,-31.0773,51.787903,-198.1201
UncalGyro,1609798876348,0.0015730533,-0.00021140464,-0.0012184926,0.0,0.0,0.0
UncalAccel,1609798876353,0.28836736,9.918745,-0.80774575,0.0,0.0,0.0
UncalAccel,1609798876363,0.30034274,9.8181505,-0.77181953,0.0,0.0,0.0
UncalMag,1609798876364,17.06569,3.1883883,-119.913895,-31.0773,51.787903,-198.1201
UncalGyro,1609798876368,-0.00348735,0.0005876059,0.00037953025,0.0,0.0,0.0
UncalAccel,1609798876373,0.3913558,9.7271385,-0.68799174,0.0,0.0,0.0
UncalAccel,1609798876383,0.27639195,9.849287,-0.86762273,0.0,0.0,0.0
UncalMag,1609798876384,17.699047,4.066031,-121.65648,-31.0773,51.787903,-198.1201
UncalGyro,1609798876388,0.0002413677,-0.0007440788,-0.0017511663,0.0,0.0,0.0
UncalAccel,1609798876393,0.2859723,9.851682,-0.7766097,0.0,0.0,0.0
UncalAccel,1609798876403,0.3913558,9.698397,-0.6736213,0.0,0.0,0.0
UncalMag,1609798876404,18.31,3.3296723,-119.92671,-31.0773,51.787903,-198.1201
UncalGyro,1609798876408,0.0018393897,0.0005876059,0.0006458671,0.0,0.0,0.0
UncalAccel,1609798876413,0.32429355,9.827731,-0.79577035,0.0,0.0,0.0
UncalAccel,1609798876423,0.2668116,9.981017,-0.91552436,0.0,0.0,0.0
UncalMag,1609798876424,17.538805,3.9124055,-121.492584,-31.0773,51.787903,-198.1201
UncalGyro,1609798876428,-0.0005576428,-0.00047774147,-0.00041948166,0.0,0.0,0.0
UncalAccel,1609798876433,0.32429355,9.8181505,-0.7981654,0.0,0.0,0.0
UncalAccel,1609798876443,0.39854103,9.717558,-0.666436,0.0,0.0,0.0
UncalMag,1609798876444,17.70877,3.6704407,-120.10223,-31.0773,51.787903,-198.1201
UncalGyro,1609798876448,-0.00055764324,5.49322e-05,-0.00015314482,0.0,0.0,0.0
UncalAccel,1609798876453,0.30752802,9.861262,-0.7742146,0.0,0.0,0.0
UncalAccel,1609798876463,0.27878705,9.880424,-0.78139985,0.0,0.0,0.0
UncalMag,1609798876464,18.275446,2.9112306,-120.354706,-31.0773,51.787903,-198.1201
UncalGyro,1609798876468,-2.4968205e-05,5.49322e-05,0.0011785408,0.0,0.0,0.0
UncalAccel,1609798876473,0.41291153,9.767855,-0.7622393,0.0,0.0,0.0
UncalAccel,1609798876483,0.33147877,9.825336,-0.7909802,0.0,0.0,0.0
UncalMag,1609798876484,18.694887,4.337842,-119.236206,-31.0773,51.787903,-198.1201
UncalGyro,1609798876488,0.0015730538,-0.0007440788,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798876493,0.2739969,9.942695,-0.814931,0.0,0.0,0.0
UncalAccel,1609798876503,0.3650099,9.770249,-0.7143376,0.0,0.0,0.0
UncalMag,1609798876504,17.8601,3.9530003,-121.03834,-31.0773,51.787903,-198.1201
UncalGyro,1609798876509,-0.001622991,-0.00021140464,0.00091220345,0.0,0.0,0.0
UncalAccel,1609798876513,0.34584928,9.763064,-0.7598441,0.0,0.0,0.0
UncalAccel,1609798876523,0.2811821,9.91635,-0.8604374,0.0,0.0,0.0
UncalMag,1609798876524,18.309193,3.5963287,-120.70874,-31.0773,51.787903,-198.1201
UncalGyro,1609798876529,-0.0018893288,-0.00047774147,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798876533,0.32908374,9.782225,-0.7478688,0.0,0.0,0.0
UncalAccel,1609798876543,0.37459028,9.7343235,-0.6520655,0.0,0.0,0.0
UncalMag,1609798876544,19.446142,4.145426,-119.68203,-31.0773,51.787903,-198.1201
UncalGyro,1609798876549,0.0031710756,-0.0007440783,0.00011319248,0.0,0.0,0.0
UncalAccel,1609798876553,0.32429355,9.892399,-0.8604374,0.0,0.0,0.0
UncalAccel,1609798876563,0.25244117,9.911559,-0.78858507,0.0,0.0,0.0
UncalMag,1609798876564,18.91432,3.6581817,-121.477554,-31.0773,51.787903,-198.1201
UncalGyro,1609798876569,-0.0024220035,-0.00021140464,0.00037953025,0.0,0.0,0.0
UncalAccel,1609798876573,0.35303456,9.784619,-0.7502638,0.0,0.0,0.0
UncalAccel,1609798876583,0.3769853,9.755879,-0.783795,0.0,0.0,0.0
UncalMag,1609798876584,15.729429,3.9970188,-119.66321,-31.0773,51.787903,-198.1201
UncalGyro,1609798876589,0.0010403792,0.0005876059,-0.000685818,0.0,0.0,0.0
UncalAccel,1609798876593,0.25004607,9.887609,-0.7694245,0.0,0.0,0.0
UncalAccel,1609798876603,0.32908374,9.813361,-0.8245113,0.0,0.0,0.0
UncalMag,1609798876604,17.138693,4.427893,-120.00222,-31.0773,51.787903,-198.1201
UncalGyro,1609798876609,-0.0018893298,-0.00021140464,0.00064586615,0.0,0.0,0.0
UncalAccel,1609798876613,0.37459028,9.7271385,-0.70236224,0.0,0.0,0.0
UncalAccel,1609798876623,0.30992308,9.885214,-0.80774575,0.0,0.0,0.0
UncalMag,1609798876624,16.863272,2.8794615,-121.26499,-31.0773,51.787903,-198.1201
UncalGyro,1609798876629,0.001306716,-0.00021140464,-0.0014848295,0.0,0.0,0.0
UncalAccel,1609798876633,0.29076242,9.870843,-0.80295557,0.0,0.0,0.0
UncalAccel,1609798876643,0.3554296,9.765459,-0.74307853,0.0,0.0,0.0
UncalMag,1609798876644,16.969032,4.002338,-119.513725,-31.0773,51.787903,-198.1201
UncalGyro,1609798876649,0.0010403792,0.0005876059,0.00037952978,0.0,0.0,0.0
UncalAccel,1609798876653,0.3554296,9.813361,-0.8604374,0.0,0.0,0.0
UncalAccel,1609798876663,0.2835772,9.885214,-0.8269064,0.0,0.0,0.0
UncalMag,1609798876664,17.859606,3.5521364,-119.94153,-31.0773,51.787903,-198.1201
UncalGyro,1609798876669,-0.0037536877,-0.00021140464,-0.0004194812,0.0,0.0,0.0
UncalAccel,1609798876673,0.35782468,9.765459,-0.7478688,0.0,0.0,0.0
UncalAccel,1609798876683,0.40093613,9.7271385,-0.7311032,0.0,0.0,0.0
UncalMag,1609798876684,18.574886,5.5403504,-121.00023,-31.0773,51.787903,-198.1201
UncalGyro,1609798876689,0.003437412,0.0005876059,0.00011319248,0.0,0.0,0.0
UncalAccel,1609798876693,0.2692067,9.91635,-0.8245113,0.0,0.0,0.0
UncalAccel,1609798876703,0.28836736,9.894794,-0.814931,0.0,0.0,0.0
UncalMag,1609798876704,16.827614,4.392572,-119.999016,-31.0773,51.787903,-198.1201
UncalGyro,1609798876709,-0.0024220035,-0.00021140464,0.00037953025,0.0,0.0,0.0
UncalAccel,1609798876713,0.3793804,9.748693,-0.6903868,0.0,0.0,0.0
UncalAccel,1609798876723,0.32668865,9.803781,-0.77181953,0.0,0.0,0.0
UncalMag,1609798876724,18.603554,2.9553409,-119.595505,-31.0773,51.787903,-198.1201
UncalGyro,1609798876729,0.0013067165,5.49322e-05,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798876733,0.28836736,9.887609,-0.78139985,0.0,0.0,0.0
UncalAccel,1609798876743,0.34345418,9.787015,-0.7454737,0.0,0.0,0.0
UncalMag,1609798876744,18.509995,4.438568,-120.921715,-31.0773,51.787903,-198.1201
UncalGyro,1609798876749,0.00024136817,5.49322e-05,0.00091220345,0.0,0.0,0.0
UncalAccel,1609798876753,0.38896072,9.748693,-0.7406835,0.0,0.0,0.0
UncalAccel,1609798876763,0.30034274,9.899584,-0.80535066,0.0,0.0,0.0
UncalMag,1609798876764,19.530964,3.8595154,-122.10371,-31.0773,51.787903,-198.1201
UncalGyro,1609798876769,0.0002413677,-0.0007440783,-0.00095215533,0.0,0.0,0.0
UncalAccel,1609798876773,0.2979477,9.863658,-0.7502638,0.0,0.0,0.0
UncalAccel,1609798876783,0.3650099,9.7463,-0.70715237,0.0,0.0,0.0
UncalMag,1609798876784,18.826391,2.2774384,-121.68437,-31.0773,51.787903,-198.1201
UncalGyro,1609798876789,0.00050770503,0.00032126904,0.00037952932,0.0,0.0,0.0
UncalAccel,1609798876793,0.30752802,9.844498,-0.8245113,0.0,0.0,0.0
UncalAccel,1609798876803,0.25483626,9.870843,-0.8197211,0.0,0.0,0.0
UncalMag,1609798876804,17.198685,3.3279512,-121.29764,-31.0773,51.787903,-198.1201
UncalGyro,1609798876809,-0.00348735,-0.00021140464,0.00011319248,0.0,0.0,0.0
UncalAccel,1609798876813,0.38896072,9.7343235,-0.755054,0.0,0.0,0.0
UncalAccel,1609798876823,0.33147877,9.772645,-0.78619003,0.0,0.0,0.0
UncalMag,1609798876824,17.088099,4.80239,-123.386246,-31.0773,51.787903,-198.1201
UncalGyro,1609798876829,0.0034374124,-0.00021140464,-0.00095215533,0.0,0.0,0.0
UncalAccel,1609798876833,0.28836736,9.964251,-0.8604374,0.0,0.0,0.0
UncalAccel,1609798876843,0.30034274,9.815757,-0.7622393,0.0,0.0,0.0
UncalMag,1609798876844,16.546188,2.5739686,-120.78471,-31.0773,51.787903,-198.1201
UncalGyro,1609798876849,-0.0029546772,-0.0007440788,0.001444878,0.0,0.0,0.0
UncalAccel,1609798876853,0.3913558,9.763064,-0.7311032,0.0,0.0,0.0
UncalAccel,1609798876863,0.30513293,9.842102,-0.8101408,0.0,0.0,0.0
UncalMag,1609798876864,15.815058,3.4444516,-121.30285,-31.0773,51.787903,-198.1201
UncalGyro,1609798876869,0.00050770503,-0.00021140464,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798876873,0.2835772,9.842102,-0.8125359,0.0,0.0,0.0
UncalAccel,1609798876883,0.38896072,9.7463,-0.71673274,0.0,0.0,0.0
UncalMag,1609798876884,18.234577,2.8901367,-122.18448,-31.0773,51.787903,-198.1201
UncalGyro,1609798876889,0.0018393901,0.0005876059,0.000113192946,0.0,0.0,0.0
UncalAccel,1609798876893,0.33866405,9.791805,-0.79577035,0.0,0.0,0.0
UncalAccel,1609798876903,0.2811821,9.9403,-0.8125359,0.0,0.0,0.0
UncalMag,1609798876904,16.327745,4.055356,-120.736984,-31.0773,51.787903,-198.1201
UncalGyro,1609798876909,-0.00082398055,0.0005876059,-0.0004194812,0.0,0.0,0.0
UncalAccel,1609798876913,0.32429355,9.789411,-0.7622393,0.0,0.0,0.0
UncalAccel,1609798876923,0.39614594,9.748693,-0.73828846,0.0,0.0,0.0
UncalMag,1609798876924,17.699358,3.3985107,-119.77763,-31.0773,51.787903,-198.1201
UncalGyro,1609798876929,0.0010403796,0.00032126904,-0.00015314482,0.0,0.0,0.0
UncalAccel,1609798876933,0.29315752,9.873238,-0.82211614,0.0,0.0,0.0
UncalAccel,1609798876943,0.2955526,9.827731,-0.77900475,0.0,0.0,0.0
UncalMag,1609798876944,17.58828,4.4720855,-120.76943,-31.0773,51.787903,-198.1201
UncalGyro,1609798876949,-0.0026883394,0.0008539427,0.00037953025,0.0,0.0,0.0
UncalAccel,1609798876953,0.38896072,9.731928,-0.69996715,0.0,0.0,0.0
UncalAccel,1609798876963,0.33387387,9.839706,-0.87001777,0.0,0.0,0.0
UncalMag,1609798876964,18.043379,4.3855867,-120.91691,-31.0773,51.787903,-198.1201
UncalGyro,1609798876969,0.0031710756,-0.00047774147,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798876973,0.2596264,9.94509,-0.8269064,0.0,0.0,0.0
UncalAccel,1609798876983,0.36021978,9.765459,-0.7287081,0.0,0.0,0.0
UncalMag,1609798876984,17.522087,3.2360964,-120.37614,-31.0773,51.787903,-198.1201
UncalGyro,1609798876989,-0.0024220017,-0.00047774147,0.0011785398,0.0,0.0,0.0
UncalAccel,1609798876993,0.37219512,9.751089,-0.71673274,0.0,0.0,0.0
UncalMag,1609798877000,17.215714,3.3367403,-120.53523,-31.0773,51.787903,-198.1201
UncalAccel,1609798877003,0.27878705,9.906769,-0.8197211,0.0,0.0,0.0
UncalMag,1609798877004,20.16916,3.1372194,-119.15408,-31.0773,51.787903,-198.1201
UncalGyro,1609798877005,0.0015730538,0.0016529551,0.0009122039,0.0,0.0,0.0
UncalGyro,1609798877009,0.00024136817,5.49322e-05,-0.001484829,0.0,0.0,0.0
UncalAccel,1609798877010,0.31710833,9.842102,-0.8245113,0.0,0.0,0.0
UncalAccel,1609798877013,0.29076242,9.834916,-0.7981654,0.0,0.0,0.0
UncalAccel,1609798877020,0.28836736,9.890003,-0.8460671,0.0,0.0,0.0
UncalMag,1609798877020,16.12694,3.2131164,-120.52402,-31.0773,51.787903,-198.1201
UncalAccel,1609798877023,0.3913558,9.724743,-0.69996715,0.0,0.0,0.0
UncalGyro,1609798877025,-0.0026883394,0.00032126904,-0.00041948166,0.0,0.0,0.0
UncalAccel,1609798877030,0.3769853,9.751089,-0.7119425,0.0,0.0,0.0
UncalAccel,1609798877040,0.35063946,9.777435,-0.8005605,0.0,0.0,0.0
UncalMag,1609798877040,19.429113,4.1366367,-120.444435,-31.0773,51.787903,-198.1201
UncalGyro,1609798877045,0.0029047378,0.00032126904,-0.0006858185,0.0,0.0,0.0
UncalAccel,1609798877050,0.27878705,9.913955,-0.8412769,0.0,0.0,0.0
UncalAccel,1609798877060,0.31950343,9.796596,-0.76702935,0.0,0.0,0.0
UncalMag,1609798877060,18.809362,2.2686493,-122.44678,-31.0773,51.787903,-198.1201
UncalGyro,1609798877065,-0.0034873518,5.49322e-05,0.00064586615,0.0,0.0,0.0
UncalAccel,1609798877070,0.3650099,9.707978,-0.6808065,0.0,0.0,0.0
UncalAccel,1609798877080,0.32429355,9.890003,-0.8269064,0.0,0.0,0.0
UncalMag,1609798877080,15.976914,3.0647645,-119.90268,-31.0773,51.787903,-198.1201
UncalGyro,1609798877085,0.0018393892,-0.00047774147,-0.00095215533,0.0,0.0,0.0
UncalAccel,1609798877090,0.2835772,9.875633,-0.74307853,0.0,0.0,0.0
UncalAccel,1609798877100,0.39854103,9.770249,-0.6927819,0.0,0.0,0.0
UncalMag,1609798877100,19.381432,4.1120276,-122.57917,-31.0773,51.787903,-198.1201
UncalGyro,1609798877105,0.0010403792,0.00032126904,0.00037952932,0.0,0.0,0.0
UncalAccel,1609798877110,0.3650099,9.808571,-0.783795,0.0,0.0,0.0
UncalAccel,1609798877120,0.2692067,9.906769,-0.8245113,0.0,0.0,0.0
UncalMag,1609798877120,16.71374,3.1319735,-121.740456,-31.0773,51.787903,-198.1201
UncalGyro,1609798877125,-0.0021556648,-0.00047774147,-0.000685818,0.0,0.0,0.0
UncalAccel,1609798877130,0.32189846,9.794201,-0.80535066,0.0,0.0,0.0
UncalAccel,1609798877140,0.3793804,9.698397,-0.7143376,0.0,0.0,0.0
UncalMag,1609798877140,17.071693,3.4585605,-120.39096,-31.0773,51.787903,-198.1201
UncalGyro,1609798877146,0.0013067151,5.49322e-05,-0.00015314482,0.0,0.0,0.0
UncalAccel,1609798877150,0.29315752,9.887609,-0.8101408,0.0,0.0,0.0
UncalAccel,1609798877160,0.2859723,9.885214,-0.814931,0.0,0.0,0.0
UncalMag,1609798877160,16.96191,4.6663423,-121.69754,-31.0773,51.787903,-198.1201
UncalGyro,1609798877166,-0.0013566551,-0.00021140464,0.00011319248,0.0,0.0,0.0
UncalAccel,1609798877170,0.41051644,9.763064,-0.64488024,0.0,0.0,0.0
UncalAccel,1609798877180,0.30992308,9.861262,-0.77900475,0.0,0.0,0.0
UncalMag,1609798877180,17.999908,4.096079,-122.11713,-31.0773,51.787903,-198.1201
UncalGyro,1609798877186,0.0029047383,-0.00021140464,-0.0017511663,0.0,0.0,0.0
UncalAccel,1609798877190,0.26202148,9.923534,-0.8604374,0.0,0.0,0.0
UncalAccel,1609798877200,0.367405,9.736719,-0.72391796,0.0,0.0,0.0
UncalMag,1609798877200,17.921394,2.987265,-122.64853,-31.0773,51.787903,-198.1201
UncalGyro,1609798877206,-0.0026883394,5.49322e-05,0.0006458671,0.0,0.0,0.0
UncalAccel,1609798877210,0.3626148,9.710373,-0.72391796,0.0,0.0,0.0
UncalAccel,1609798877220,0.2716018,9.91635,-0.8412769,0.0,0.0,0.0
UncalMag,1609798877220,16.803772,4.3802676,-121.06638,-31.0773,51.787903,-198.1201
UncalGyro,1609798877226,0.0002413677,0.00032126904,-0.000685818,0.0,0.0,0.0
UncalAccel,1609798877230,0.30513293,9.820546,-0.80774575,0.0,0.0,0.0
UncalAccel,1609798877240,0.40812135,9.755879,-0.6760163,0.0,0.0,0.0
UncalMag,1609798877240,19.484089,3.5682497,-123.456406,-31.0773,51.787903,-198.1201
UncalGyro,1609798877246,0.0010403782,5.49322e-05,0.00037952978,0.0,0.0,0.0
UncalAccel,1609798877250,0.31710833,9.868447,-0.7909802,0.0,0.0,0.0
UncalAccel,1609798877260,0.2739969,9.906769,-0.7981654,0.0,0.0,0.0
UncalMag,1609798877260,17.140787,3.2980685,-123.88982,-31.0773,51.787903,-198.1201
UncalGyro,1609798877266,-0.0024220026,-0.0002114051,-0.00015314482,0.0,0.0,0.0
UncalAccel,1609798877270,0.37219512,9.770249,-0.7526589,0.0,0.0,0.0
UncalAccel,1609798877280,0.35063946,9.765459,-0.77900475,0.0,0.0,0.0
UncalMag,1609798877280,17.198374,3.9954715,-123.17648,-31.0773,51.787903,-198.1201
UncalGyro,1609798877286,0.0021057273,0.0011202814,-0.0006858185,0.0,0.0,0.0
UncalAccel,1609798877290,0.29076242,9.909164,-0.8460671,0.0,0.0,0.0
UncalAccel,1609798877300,0.32189846,9.79899,-0.76702935,0.0,0.0,0.0
UncalMag,1609798877300,18.586214,3.6140718,-122.236755,-31.0773,51.787903,-198.1201
UncalGyro,1609798877306,-0.0024220017,0.0005876059,0.00037952932,0.0,0.0,0.0
UncalAccel,1609798877310,0.39614594,9.739114,-0.666436,0.0,0.0,0.0
UncalAccel,1609798877320,0.30273783,9.918745,-0.7981654,0.0,0.0,0.0
UncalMag,1609798877320,15.75066,2.7435331,-122.321144,-31.0773,51.787903,-198.1201
UncalGyro,1609798877326,0.0018393901,-0.0007440783,-0.0012184922,0.0,0.0,0.0
UncalAccel,1609798877330,0.27639195,9.892399,-0.8245113,0.0,0.0,0.0
UncalAccel,1609798877340,0.38896072,9.693607,-0.6760163,0.0,0.0,0.0
UncalMag,1609798877340,17.04754,4.113776,-123.33717,-31.0773,51.787903,-198.1201
UncalGyro,1609798877346,-0.0008239796,5.49322e-05,0.0009122039,0.0,0.0,0.0
UncalAccel,1609798877350,0.30992308,9.770249,-0.783795,0.0,0.0,0.0
UncalAccel,1609798877360,0.2739969,9.913955,-0.8604374,0.0,0.0,0.0
UncalMag,1609798877360,16.759617,1.6241362,-122.54899,-31.0773,51.787903,-198.1201
UncalGyro,1609798877366,0.00024136817,-0.00047774147,-0.0004194812,0.0,0.0,0.0
UncalAccel,1609798877370,0.33626896,9.808571,-0.7622393,0.0,0.0,0.0
UncalAccel,1609798877380,0.42009676,9.765459,-0.7526589,0.0,0.0,0.0
UncalMag,1609798877380,19.51474,3.58407,-122.084076,-31.0773,51.787903,-198.1201
UncalGyro,1609798877386,0.001306716,-0.00021140464,-0.00015314482,0.0,0.0,0.0
UncalAccel,1609798877390,0.28836736,9.897189,-0.783795,0.0,0.0,0.0
UncalAccel,1609798877400,0.2859723,9.863658,-0.7742146,0.0,0.0,0.0
UncalMag,1609798877400,14.530188,2.6145537,-121.24096,-31.0773,51.787903,-198.1201
UncalGyro,1609798877406,-0.0026883394,-0.00047774147,0.00037952932,0.0,0.0,0.0
UncalAccel,1609798877410,0.38417053,9.724743,-0.69996715,0.0,0.0,0.0
UncalAccel,1609798877420,0.31710833,9.822942,-0.8364867,0.0,0.0,0.0
